report_day,report_time,OBCC,wind_dir,wind_speed_mps,wind_gust_mps,visibility_m,temp_c,dewpoint_c,pressure_hpa,source_file
05-31,12:00,ZGGG,-1.0,1.0,0.0,9999.0,28.0,24.0,1005.0,weather_caac_report_20250531.csv
05-31,12:30,ZGGG,70.0,2.0,0.0,9999.0,27.0,24.0,1005.0,weather_caac_report_20250531.csv
05-31,13:00,ZGGG,80.0,2.0,0.0,9999.0,27.0,24.0,1005.0,weather_caac_report_20250531.csv
05-31,13:30,ZGGG,80.0,2.0,0.0,9999.0,27.0,24.0,1005.0,weather_caac_report_20250531.csv
05-31,14:00,ZGGG,120.0,2.0,0.0,9999.0,27.0,24.0,1005.0,weather_caac_report_20250531.csv
05-31,14:30,ZGGG,110.0,1.0,0.0,9999.0,27.0,23.0,1006.0,weather_caac_report_20250531.csv
05-31,15:00,ZGGG,110.0,2.0,0.0,9999.0,27.0,23.0,1005.0,weather_caac_report_20250531.csv
05-31,15:30,ZGGG,140.0,1.0,0.0,9999.0,27.0,23.0,1005.0,weather_caac_report_20250531.csv
05-31,16:00,ZGGG,190.0,2.0,0.0,9999.0,27.0,23.0,1005.0,weather_caac_report_20250531.csv
05-31,16:30,ZGGG,110.0,2.0,0.0,9999.0,27.0,24.0,1005.0,weather_caac_report_20250531.csv
05-31,17:00,ZGGG,80.0,1.0,0.0,9999.0,26.0,24.0,1004.0,weather_caac_report_20250531.csv
05-31,17:30,ZGGG,120.0,2.0,0.0,9999.0,26.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,18:00,ZGGG,140.0,3.0,0.0,9999.0,26.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,18:30,ZGGG,170.0,2.0,0.0,9999.0,26.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,19:00,ZGGG,160.0,2.0,0.0,9999.0,26.0,23.0,1003.0,weather_caac_report_20250531.csv
05-31,19:30,ZGGG,-1.0,1.0,0.0,9999.0,26.0,23.0,1003.0,weather_caac_report_20250531.csv
05-31,20:00,ZGGG,120.0,2.0,0.0,9999.0,26.0,23.0,1003.0,weather_caac_report_20250531.csv
05-31,20:30,ZGGG,120.0,2.0,0.0,9999.0,26.0,23.0,1004.0,weather_caac_report_20250531.csv
05-31,21:00,ZGGG,130.0,2.0,0.0,6000.0,25.0,24.0,1004.0,weather_caac_report_20250531.csv
05-31,21:30,ZGGG,120.0,2.0,0.0,6000.0,25.0,24.0,1004.0,weather_caac_report_20250531.csv
05-31,22:00,ZGGG,-1.0,1.0,0.0,4500.0,25.0,24.0,1004.0,weather_caac_report_20250531.csv
05-31,22:30,ZGGG,-1.0,1.0,0.0,4500.0,25.0,24.0,1004.0,weather_caac_report_20250531.csv
05-31,23:00,ZGGG,80.0,2.0,0.0,4500.0,25.0,25.0,1004.0,weather_caac_report_20250531.csv
05-31,23:30,ZGGG,90.0,2.0,0.0,6000.0,25.0,25.0,1004.0,weather_caac_report_20250531.csv
