进港流量,temp_c,wind_dir_sin,wind_dir_cos,wind_speed_mps,visibility_m,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,pressure_hpa,dewpoint_c,wind_gust_mps,is_peak_hours
23,25.0,1.0,6.123233995736766e-17,2.0,6000.0,0.1361666490962471,-0.9906859460363306,0.8660254037844387,-0.4999999999999998,1009.0,24.0,0.0,1
18,24.666666666666668,0.984807753012208,0.17364817766693041,1.3333333333333333,6000.0,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1009.0,24.0,0.0,1
22,24.0,0.414693242656239,0.9099612708765432,1.5,5000.0,-0.39840108984624156,-0.9172113015054529,0.8660254037844387,-0.4999999999999998,1010.0,24.0,0.0,1
24,25.0,0.636078220277764,0.77162458338772,1.5,5500.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,1010.0,24.0,0.0,1
13,24.5,0.9659258262890683,0.25881904510252074,1.0,6000.0,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998,1010.0,24.0,0.0,1
10,24.0,0.984807753012208,0.17364817766693041,1.5,6000.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,1009.5,24.0,0.0,1
20,24.0,0.9396926207859083,0.3420201433256688,1.5,5500.0,-0.9976687691905393,-0.06824241336467046,0.8660254037844387,-0.4999999999999998,1009.0,24.0,0.0,1
32,24.0,0.5664062369248328,0.8241261886220157,1.0,6000.0,-0.979084087682323,0.2034560130526333,0.8660254037844387,-0.4999999999999998,1008.0,24.0,0.0,1
23,24.0,0.766044443118978,0.6427876096865394,2.0,6000.0,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,1007.0,24.0,0.0,1
12,24.0,0.414693242656239,0.9099612708765432,1.5,6000.0,-0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,1007.0,24.0,0.0,1
14,24.0,0.49242356010346705,0.8703556959398997,1.5,5500.0,-0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1007.0,24.0,0.0,1
19,24.0,0.573576436351046,0.8191520442889918,2.0,2750.0,-0.2697967711570252,0.962917287347799,0.8660254037844387,-0.4999999999999998,1008.0,24.0,0.0,1
18,24.0,-0.8021231927550437,-0.5971585917027862,4.0,5433.333333333333,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,1008.6666666666666,23.666666666666668,0.0,1
14,24.0,-0.08715574274765832,0.9961946980917455,3.0,9999.0,0.0,1.0,1.2246467991473532e-16,-1.0,1009.0,23.0,0.0,0
8,24.0,-0.2868032327110907,0.9579895123154887,2.6666666666666665,9999.0,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,1009.3333333333334,23.0,0.0,0
6,24.0,-0.9914448613738104,-0.13052619222005163,3.0,8999.25,0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,1010.0,23.0,0.0,0
8,24.0,-0.6862416378687333,0.727373641573049,3.6666666666666665,9999.0,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1010.0,23.0,0.0,0
4,24.0,-0.2588190451025207,0.9659258262890683,3.0,9999.0,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,1010.0,23.0,0.0,0
7,24.0,-0.9990482215818578,-0.04361938736533613,3.75,9499.25,0.9790840876823229,0.20345601305263375,1.2246467991473532e-16,-1.0,1009.75,23.0,0.0,0
5,24.0,0.28680323271109026,0.9579895123154889,4.0,8666.0,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0,1009.0,23.0,0.0,0
2,24.0,0.766044443118978,-0.6427876096865394,3.6666666666666665,9999.0,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0,1008.0,23.0,0.0,1
11,24.5,-0.17364817766693047,-0.984807753012208,4.5,9999.0,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,1008.0,22.5,0.0,1
13,24.0,-0.08715574274765794,-0.9961946980917455,3.5,9999.0,0.631087944326053,-0.7757112907044197,1.2246467991473532e-16,-1.0,1008.0,22.0,0.0,1
15,24.0,0.42261826174069944,0.9063077870366499,2.0,9999.0,0.3984010898462414,-0.917211301505453,1.2246467991473532e-16,-1.0,1009.0,22.0,0.0,1
14,24.0,0.25038000405444144,0.9681476403781077,2.0,9999.0,0.1361666490962471,-0.9906859460363306,1.2246467991473532e-16,-1.0,1009.0,22.5,0.0,1
19,23.5,0.573576436351046,0.8191520442889918,2.0,9999.0,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,1009.5,22.5,0.0,1
15,23.0,0.49999999999999994,0.8660254037844387,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,1.2246467991473532e-16,-1.0,1009.0,22.5,0.0,1
17,23.0,0.25881904510252074,0.9659258262890683,2.5,9999.0,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1009.5,22.0,0.0,1
23,23.0,0.25038000405444144,0.9681476403781077,1.5,9999.0,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1010.0,22.0,0.0,1
27,23.0,0.42261826174069944,0.9063077870366499,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,1010.0,22.0,0.0,1
25,22.5,0.5664062369248328,0.8241261886220157,1.0,8000.0,-0.9976687691905393,-0.06824241336467046,1.2246467991473532e-16,-1.0,1009.5,22.0,0.0,1
22,22.0,0.8660254037844386,0.5000000000000001,2.0,7999.5,-0.979084087682323,0.2034560130526333,1.2246467991473532e-16,-1.0,1009.0,22.0,0.0,1
18,22.0,0.3420201433256687,0.9396926207859084,3.0,7999.5,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,1009.0,22.0,0.0,1
23,22.0,0.3338068592337709,0.9426414910921784,1.5,8999.5,-0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1009.0,22.0,0.0,1
21,22.0,-0.08715574274765794,-0.9961946980917455,2.5,5000.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,1009.0,22.0,0.0,1
25,22.0,-0.17364817766693047,-0.984807753012208,2.5,4000.0,-0.2697967711570252,0.962917287347799,1.2246467991473532e-16,-1.0,1010.0,21.0,0.0,1
24,22.0,0.17364817766693033,0.984807753012208,2.0,8999.5,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,1010.0,21.0,0.0,1
21,22.0,0.16504760586067763,0.9862856015372314,1.5,9999.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1010.0,22.0,0.0,0
6,23.0,0.16504760586067763,0.9862856015372314,1.0,9999.0,0.2697967711570243,0.9629172873477994,-0.8660254037844385,-0.5000000000000004,1010.0,22.0,0.0,0
4,24.5,0.49999999999999994,0.8660254037844387,2.0,9999.0,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1010.5,22.0,0.0,0
3,25.5,0.9063077870366499,0.42261826174069944,3.0,9999.0,0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1010.0,22.0,0.0,0
2,26.0,0.8660254037844386,0.5000000000000001,2.5,9999.0,0.8878852184023752,0.4600650377311522,-0.8660254037844385,-0.5000000000000004,1010.0,22.0,0.0,0
6,26.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,0.9790840876823229,0.20345601305263375,-0.8660254037844385,-0.5000000000000004,1009.5,23.0,0.0,0
4,26.0,0.984807753012208,0.17364817766693041,3.0,9999.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1009.0,23.0,0.0,0
0,26.0,0.984807753012208,0.17364817766693041,3.0,9999.0,0.9422609221188205,-0.33487961217098616,-0.8660254037844385,-0.5000000000000004,1008.0,23.0,0.0,1
13,26.0,0.984807753012208,0.17364817766693041,2.5,9999.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,1008.0,23.0,0.0,1
12,26.0,0.9659258262890683,0.25881904510252074,3.0,9999.0,0.631087944326053,-0.7757112907044197,-0.8660254037844385,-0.5000000000000004,1008.0,23.0,0.0,1
15,26.0,0.9396926207859083,0.3420201433256688,2.5,9999.0,0.3984010898462414,-0.917211301505453,-0.8660254037844385,-0.5000000000000004,1008.0,23.0,0.0,1
22,26.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,0.1361666490962471,-0.9906859460363306,-0.8660254037844385,-0.5000000000000004,1008.0,23.0,0.0,1
21,25.5,0.984807753012208,0.17364817766693041,2.0,9999.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1009.0,23.0,0.0,1
22,25.0,0.9396926207859083,0.3420201433256688,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844385,-0.5000000000000004,1009.0,23.0,0.0,1
24,25.0,0.7009092642998509,0.7132504491541816,1.5,9999.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,1009.5,23.0,0.0,1
24,25.0,0.760405965600031,0.6494480483301835,1.5,9999.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1010.0,23.0,0.0,1
22,25.0,0.636078220277764,0.77162458338772,1.0,9999.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844385,-0.5000000000000004,1009.0,23.0,0.0,1
20,25.0,0.636078220277764,0.77162458338772,1.0,9999.0,-0.9976687691905393,-0.06824241336467046,-0.8660254037844385,-0.5000000000000004,1009.0,23.0,0.0,1
27,25.0,0.9659258262890683,0.25881904510252074,1.5,9999.0,-0.979084087682323,0.2034560130526333,-0.8660254037844385,-0.5000000000000004,1008.0,22.0,0.0,1
21,25.0,0.6427876096865393,0.766044443118978,1.5,9999.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844385,-0.5000000000000004,1008.0,22.5,0.0,1
19,25.0,0.3338068592337709,0.9426414910921784,1.5,9999.0,-0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1008.0,22.0,0.0,1
19,24.5,0.5664062369248328,0.8241261886220157,2.0,9999.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1008.0,21.0,0.0,1
19,24.0,0.5664062369248328,0.8241261886220157,1.0,9999.0,-0.2697967711570252,0.962917287347799,-0.8660254037844385,-0.5000000000000004,1008.0,22.0,0.0,1
25,24.5,0.636078220277764,0.77162458338772,1.0,9999.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,1008.0,22.0,0.0,1
17,25.0,0.3338068592337709,0.9426414910921784,1.5,9999.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,1008.0,22.5,0.0,0
5,26.5,0.8191520442889918,0.573576436351046,2.5,9999.0,0.2697967711570243,0.9629172873477994,-0.8660254037844386,0.5000000000000001,1008.0,22.5,0.0,0
0,28.5,0.9961946980917455,0.08715574274765814,3.0,9999.0,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1008.0,22.5,0.0,0
1,29.0,0.9961946980917455,-0.08715574274765824,2.5,9999.0,0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,1007.0,22.5,0.0,0
3,30.0,0.8616291604415257,0.5075383629607042,2.0,9999.0,0.8878852184023752,0.4600650377311522,-0.8660254037844386,0.5000000000000001,1006.0,23.0,0.0,0
5,30.0,0.9832549075639546,0.18223552549214744,1.5,9999.0,0.9790840876823229,0.20345601305263375,-0.8660254037844386,0.5000000000000001,1005.5,23.0,0.0,0
7,30.5,0.766044443118978,-0.6427876096865394,3.0,9999.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,1004.5,23.0,0.0,0
1,30.0,0.6427876096865395,-0.7660444431189779,2.5,9999.0,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,1004.0,23.0,0.0,1
12,30.0,0.819152044288992,-0.5735764363510458,2.5,9999.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844386,0.5000000000000001,1004.0,23.0,0.0,1
16,29.0,0.90630778703665,-0.42261826174069933,2.0,9999.0,0.631087944326053,-0.7757112907044197,-0.8660254037844386,0.5000000000000001,1004.0,23.0,0.0,1
19,29.0,0.8660254037844387,-0.4999999999999998,2.0,9999.0,0.3984010898462414,-0.917211301505453,-0.8660254037844386,0.5000000000000001,1004.0,23.0,0.0,1
17,28.0,-0.17364817766693047,-0.984807753012208,2.5,9999.0,0.1361666490962471,-0.9906859460363306,-0.8660254037844386,0.5000000000000001,1005.0,23.0,0.0,1
18,27.5,0.5664062369248328,0.8241261886220157,1.5,9999.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1005.0,24.0,0.0,1
26,27.0,0.984807753012208,0.17364817766693041,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844386,0.5000000000000001,1005.0,24.0,0.0,1
21,27.0,0.90630778703665,-0.42261826174069933,1.5,9999.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,1005.5,23.5,0.0,1
25,27.0,0.819152044288992,-0.5735764363510458,1.5,9999.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,1005.0,23.0,0.0,1
17,27.0,0.49999999999999994,-0.8660254037844387,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001,1005.0,23.5,0.0,1
24,26.0,0.984807753012208,-0.1736481776669303,1.5,9999.0,-0.9976687691905393,-0.06824241336467046,-0.8660254037844386,0.5000000000000001,1004.0,23.5,0.0,1
22,26.0,0.4226182617406995,-0.9063077870366499,2.5,9999.0,-0.979084087682323,0.2034560130526333,-0.8660254037844386,0.5000000000000001,1004.0,23.0,0.0,1
17,26.0,0.9832549075639546,0.18223552549214744,1.5,9999.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844386,0.5000000000000001,1003.0,23.0,0.0,1
18,26.0,0.8660254037844387,-0.4999999999999998,2.0,9999.0,-0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,1003.5,23.0,0.0,1
20,25.0,0.819152044288992,-0.5735764363510458,2.0,6000.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1004.0,24.0,0.0,1
19,25.0,0.819152044288992,-0.5735764363510458,1.0,4500.0,-0.2697967711570252,0.962917287347799,-0.8660254037844386,0.5000000000000001,1004.0,24.0,0.0,1
20,25.0,0.9961946980917455,0.08715574274765814,2.0,5250.0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,1004.0,25.0,0.0,1
